,refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools,Governorate,lat,lon,population,lat_gov,lon_gov
198,https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bednayel+El-Koura,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bednayel El-Koura,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,North Governorate,,,807204,34.3317701,35.9436964
199,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Behdaydat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Behdaydat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1490223,35.7075889,100000,34.1236954,35.6493557
200,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Behnine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Behnine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,,,590078,33.3386412,35.3022517
201,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Behouaita,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Behouaita,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.3366244,35.9688608,,34.3888022,36.0520569
202,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beino,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beino,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5371022,36.1796194,423596,34.5555009,36.2016453
203,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Ayoub,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,Beit Ayoub,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.472866,36.1597168,423596,34.5555009,36.2016453
204,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Chama,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3500,1,0,Beit Chama,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,33.9255214,36.0240155,416427,34.168333,36.3134617
205,http://dbpedia.org/resource/Batroun_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Chlala,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,300,1,0,Beit Chlala,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Batroun District,34.2209392,35.8374923,50000,34.247192,35.7255215
206,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Ed-Dine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beit Ed-Dine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.694026,35.5806651,1520016,33.737305,35.5998898
207,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+El+Haj,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1000,1,0,Beit El Haj,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,,,423596,34.5555009,36.2016453
208,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+El-Faqs,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,2,0,Beit El-Faqs,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.3925638,36.0526849,,34.3888022,36.0520569
209,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+El-Haouch,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beit El-Haouch,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.477632,35.9969251,423596,34.5555009,36.2016453
210,http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+El-Kekko,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,27000,1,0,Beit El-Kekko,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4,Matn District,33.9241449,35.6368319,750000,33.9097245,35.7167947
211,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Haouik,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1765,1,0,Beit Haouik,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
212,http://dbpedia.org/resource/Byblos_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Hbaq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Beit Hbaq,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Byblos District,34.163684,35.7068837,100000,34.1236954,35.6493557
213,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Kassab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beit Kassab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.2455482,35.8517383,50000,34.247192,35.7255215
214,https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Lahia,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Beit Lahia,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Beqaa Governorate,33.4840472,35.8024631,534342,33.6746204,35.8333757
215,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Lif,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beit Lif,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.1320709,35.334007,53000,33.1832536,35.4138051
216,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Mellat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Beit Mellat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,34.5301355,36.1620012,423596,34.5555009,36.2016453
217,http://dbpedia.org/resource/Matn_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Meri,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,9500,2,0,Beit Meri,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Matn District,33.8662545,35.603338,750000,33.9097245,35.7167947
218,http://dbpedia.org/resource/Bsharri_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Monzer,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beit Monzer,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bsharri District,34.2599931,35.9121952,76831,34.2384512,35.9869915
219,http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Obeid,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2150,2,0,Beit Obeid,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Zgharta District,,,,34.3600901,35.8981343
220,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Yahoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Beit Yahoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.1581834,35.4211957,53000,33.1832536,35.4138051
221,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beit+Younes,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3450,1,0,Beit Younes,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,34.4731531,36.1487675,423596,34.5555009,36.2016453
222,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bejjeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Bejjeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1832992,35.7154028,100000,34.1236954,35.6493557
223,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bekhaaz,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bekhaaz,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1870591,35.6628261,100000,34.1236954,35.6493557
224,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Benouati+Jezzine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Benouati Jezzine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.5747432,35.5769351,590078,33.3386412,35.3022517
225,http://dbpedia.org/resource/Bint_Jbeil_District,1,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,1,2800,5,2,Bent Jbeil,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Bint Jbeil District,33.1195382,35.4327933,53000,33.1832536,35.4138051
226,http://dbpedia.org/resource/Beqaa_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beqaata+Aachqout,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Beqaata Aachqout,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,,,534342,33.6746204,35.8333757
227,http://dbpedia.org/resource/Beqaa_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beqaata+Kanaan,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beqaata Kanaan,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,,,534342,33.6746204,35.8333757
228,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Berbara+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Berbara Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5720389,36.1883593,423596,34.5555009,36.2016453
229,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Berbara+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Berbara Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.195699,35.6435447,100000,34.1236954,35.6493557
230,http://dbpedia.org/resource/Bsharri_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Berhalioun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Berhalioun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bsharri District,,,76831,34.2384512,35.9869915
231,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Berti,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Berti,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.5203605,35.4837291,207500,33.4544542,35.3385676
232,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Beslouqit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Beslouqit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,,,,34.3600901,35.8981343
233,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Besri+Jezzine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Besri Jezzine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.5783333,35.5402778,590078,33.3386412,35.3022517
234,http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bestiyat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bestiyat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Tyre District,33.2832971,35.3582635,238348,33.2130814,35.2887965
235,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bezbina,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,566,3,0,Bezbina,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Akkar Governorate,34.5163702,36.1961602,423596,34.5555009,36.2016453
236,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bhamdoun+Ed-Dayaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Bhamdoun Ed-Dayaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.8049482,35.6628057,386320,33.7720489,35.6330158
237,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bhamdoun+El-Mhatta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,1,Bhamdoun El-Mhatta,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Aley District,,,386320,33.7720489,35.6330158
238,http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bhersaf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,1,Bhersaf,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,,,750000,33.9097245,35.7167947
239,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bichtlida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bichtlida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,,,100000,34.1236954,35.6493557
240,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bijdarfil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bijdarfil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.2471023,35.7141095,50000,34.247192,35.7255215
241,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bikfaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Bikfaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.9199751,35.683555,750000,33.9097245,35.7167947
242,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Binnay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2000,1,0,Binnay,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.7321919,35.5495365,386320,33.7720489,35.6330158
243,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bintaael,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bintaael,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1408299,35.6979074,100000,34.1236954,35.6493557
244,https://dbpedia.org/page/Akkar_Governorate,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Biret+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2825,4,0,Biret Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Akkar Governorate,,,423596,34.5555009,36.2016453
245,https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Biret+Rachaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6000,2,0,Biret Rachaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,,,534342,33.6746204,35.8333757
246,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bisrin,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bisrin,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,,,386320,33.7720489,35.6330158
247,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bissariyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bissariyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,,,207500,33.4544542,35.3385676
248,http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Biyad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Biyad,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Tyre District,,,238348,33.2130814,35.2887965
249,http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bizhel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Bizhel,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Keserwan District,34.0779229,35.6929025,182834,34.0127349,35.7872377
250,https://dbpedia.org/page/South_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Bkassine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,95,10,0,Bkassine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,South Governorate,33.5679941,35.5771208,590078,33.3386412,35.3022517
